Timestampe, Temperatura, Umiditate, Nivel UV, Toluen, Acetona, Amoniac, Alcool, Hidrogen, Dioxid de Carbon
3809.51,25.5,41.1,3,202.29,165.74,159.56,736.08,163.72,872.96
3810.09,25.5,41.1,3,204.5,166.88,161.28,741.41,165.93,879.3
3810.67,25.5,41.1,3,204.5,166.88,161.28,741.41,165.93,879.3
3811.25,25.4,42,3,204.5,166.88,161.28,741.41,165.93,879.3
3811.83,25.4,42,3,204.5,166.88,161.28,741.41,165.93,879.3
3812.4,25.4,42,3,204.5,166.88,161.28,741.41,165.93,879.3
3812.98,25.4,42,3,204.5,166.88,161.28,741.41,165.93,879.3
3813.56,25.3,42.6,3,204.5,166.88,161.28,741.41,165.93,879.3
3814.14,25.3,42.6,3,200.06,164.59,157.83,730.7,161.49,866.57
3814.72,25.3,42.6,3,202.29,165.74,159.56,736.08,163.72,872.96
3815.3,25.3,42.6,3,200.06,164.59,157.83,730.7,161.49,866.57
3815.88,25.2,41.7,3,206.68,168.02,162.98,746.68,168.11,885.57
3816.46,25.2,41.7,3,204.5,166.88,161.28,741.41,165.93,879.3
3817.04,25.2,41.7,3,204.5,166.88,161.28,741.41,165.93,879.3
3817.61,25.2,41.7,3,204.5,166.88,161.28,741.41,165.93,879.3
3818.19,25.1,40.8,3,206.68,168.02,162.98,746.68,168.11,885.57
3818.77,25.1,40.8,3,202.29,165.74,159.56,736.08,163.72,872.96
3819.35,25.1,40.8,3,204.5,166.88,161.28,741.41,165.93,879.3
3819.93,25.1,40.8,3,204.5,166.88,161.28,741.41,165.93,879.3
3820.51,25,40.5,3,204.5,166.88,161.28,741.41,165.93,879.3
3823.98,24.9,39.7,3,197.81,163.42,156.08,725.27,159.24,860.12
3824.56,24.9,39.7,3,197.81,163.42,156.08,725.27,159.24,860.12
3825.14,24.8,39,3,195.54,162.25,154.31,719.79,156.97,853.6
3825.72,24.8,39,3,190.93,159.86,150.73,708.66,152.36,840.38
3826.3,24.8,39,3,190.93,159.86,150.73,708.66,152.36,840.38
3826.88,24.8,39,3,193.25,161.06,152.53,714.25,154.68,847.02
3827.46,24.7,38.8,3,197.81,163.42,156.08,725.27,159.24,860.12
3828.04,24.7,38.8,3,193.25,161.06,152.53,714.25,154.68,847.02
3828.62,24.7,38.8,3,195.54,162.25,154.31,719.79,156.97,853.6
3829.19,24.7,38.8,3,195.54,162.25,154.31,719.79,156.97,853.6
3829.77,24.6,39.3,3,197.81,163.42,156.08,725.27,159.24,860.12
3830.36,24.6,39.3,3,195.54,162.25,154.31,719.79,156.97,853.6
3830.93,24.6,39.3,3,204.5,166.88,161.28,741.41,165.93,879.3
3831.51,24.6,39.3,3,195.54,162.25,154.31,719.79,156.97,853.6
3832.09,24.5,40.4,3,197.81,163.42,156.08,725.27,159.24,860.12
3832.67,24.5,40.4,3,197.81,163.42,156.08,725.27,159.24,860.12
3833.25,24.5,40.4,3,202.29,165.74,159.56,736.08,163.72,872.96
3833.83,24.5,40.4,3,202.29,165.74,159.56,736.08,163.72,872.96
3834.41,24.4,40.5,4,215.23,172.44,169.62,767.3,176.65,910.07
3834.99,24.4,40.5,4,215.23,172.44,169.62,767.3,176.65,910.07
3835.57,24.4,40.5,3,202.29,165.74,159.56,736.08,163.72,872.96
3836.14,24.4,40.5,3,200.06,164.59,157.83,730.7,161.49,866.57
3836.72,24.3,40.7,3,204.5,166.88,161.28,741.41,165.93,879.3
3837.3,24.3,40.7,4,213.12,171.35,167.98,762.22,174.55,904.03
3837.88,24.3,40.7,3,206.68,168.02,162.98,746.68,168.11,885.57
3838.46,24.3,40.7,3,204.5,166.88,161.28,741.41,165.93,879.3
3839.04,24.1,40.9,3,208.85,169.14,164.66,751.91,170.28,891.78
3839.62,24.1,40.9,3,204.5,166.88,161.28,741.41,165.93,879.3
3840.2,24.1,40.9,3,200.06,164.59,157.83,730.7,161.49,866.57
3840.78,24.1,40.9,3,200.06,164.59,157.83,730.7,161.49,866.57
3841.35,24,40.4,3,206.68,168.02,162.98,746.68,168.11,885.57
3841.94,24,40.4,3,202.29,165.74,159.56,736.08,163.72,872.96
3842.51,24,40.4,3,197.81,163.42,156.08,725.27,159.24,860.12
3843.09,24,40.4,3,197.81,163.42,156.08,725.27,159.24,860.12
3843.67,23.9,40.4,3,204.5,166.88,161.28,741.41,165.93,879.3
3844.25,23.9,40.4,3,204.5,166.88,161.28,741.41,165.93,879.3
3844.83,23.9,40.4,3,208.85,169.14,164.66,751.91,170.28,891.78
3845.41,23.9,40.4,3,206.68,168.02,162.98,746.68,168.11,885.57
3845.99,23.8,40.2,3,204.5,166.88,161.28,741.41,165.93,879.3
3846.57,23.8,40.2,3,200.06,164.59,157.83,730.7,161.49,866.57
3847.15,23.8,40.2,3,197.81,163.42,156.08,725.27,159.24,860.12
3847.73,23.8,40.2,3,197.81,163.42,156.08,725.27,159.24,860.12
3848.3,23.7,39.9,3,202.29,165.74,159.56,736.08,163.72,872.96
3848.89,23.7,39.9,3,202.29,165.74,159.56,736.08,163.72,872.96
3849.46,23.7,39.9,3,204.5,166.88,161.28,741.41,165.93,879.3
3850.04,23.7,39.9,4,217.31,173.52,171.24,772.34,178.74,916.06
3850.62,23.6,40.4,4,225.47,177.74,177.59,792.03,186.9,939.46
3851.2,23.6,40.4,3,193.25,161.06,152.53,714.25,154.68,847.02
3851.78,23.6,40.4,3,193.25,161.06,152.53,714.25,154.68,847.02
3852.36,23.6,40.4,3,190.93,159.86,150.73,708.66,152.36,840.38
3852.94,23.5,40.5,3,193.25,161.06,152.53,714.25,154.68,847.02
3853.52,23.5,40.5,3,193.25,161.06,152.53,714.25,154.68,847.02
3854.1,23.5,40.5,3,193.25,161.06,152.53,714.25,154.68,847.02
3854.67,23.5,40.5,3,195.54,162.25,154.31,719.79,156.97,853.6
3855.25,23.5,40.9,3,197.81,163.42,156.08,725.27,159.24,860.12
3855.84,23.5,40.9,3,193.25,161.06,152.53,714.25,154.68,847.02
3856.41,23.5,40.9,3,190.93,159.86,150.73,708.66,152.36,840.38
3856.99,23.5,40.9,3,193.25,161.06,152.53,714.25,154.68,847.02
3857.57,23.3,41.7,3,195.54,162.25,154.31,719.79,156.97,853.6
3858.15,23.3,41.7,3,190.93,159.86,150.73,708.66,152.36,840.38
3858.73,23.3,41.7,3,193.25,161.06,152.53,714.25,154.68,847.02
3859.31,23.3,41.7,3,195.54,162.25,154.31,719.79,156.97,853.6
3859.89,23.2,42.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3860.47,23.2,42.5,3,195.54,162.25,154.31,719.79,156.97,853.6
3861.05,23.2,42.5,3,195.54,162.25,154.31,719.79,156.97,853.6
3861.62,23.2,42.5,3,202.29,165.74,159.56,736.08,163.72,872.96
3862.2,23.2,43.2,3,197.81,163.42,156.08,725.27,159.24,860.12
3862.78,23.2,43.2,3,195.54,162.25,154.31,719.79,156.97,853.6
3863.36,23.2,43.2,3,195.54,162.25,154.31,719.79,156.97,853.6
3863.94,23.2,43.2,3,195.54,162.25,154.31,719.79,156.97,853.6
3864.52,23.1,43.6,3,200.06,164.59,157.83,730.7,161.49,866.57
3865.1,23.1,43.6,3,197.81,163.42,156.08,725.27,159.24,860.12
3865.68,23.1,43.6,3,197.81,163.42,156.08,725.27,159.24,860.12
3866.26,23.1,43.6,3,197.81,163.42,156.08,725.27,159.24,860.12
3866.83,23,46.3,3,197.81,163.42,156.08,725.27,159.24,860.12
3867.42,23,46.3,3,197.81,163.42,156.08,725.27,159.24,860.12
3868,23,46.3,3,206.68,168.02,162.98,746.68,168.11,885.57
3868.57,23,46.3,3,197.81,163.42,156.08,725.27,159.24,860.12
3869.15,22.9,47.5,3,204.5,166.88,161.28,741.41,165.93,879.3
3869.73,22.9,47.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3870.31,22.9,47.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3870.89,22.9,47.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3871.47,22.8,47.5,3,200.06,164.59,157.83,730.7,161.49,866.57
3872.05,22.8,47.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3872.63,22.8,47.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3873.78,22.7,47,3,202.29,165.74,159.56,736.08,163.72,872.96
3874.37,22.7,47,3,208.85,169.14,164.66,751.91,170.28,891.78
3874.94,22.7,47,3,204.5,166.88,161.28,741.41,165.93,879.3
3875.52,22.7,47,3,206.68,168.02,162.98,746.68,168.11,885.57
3876.1,22.6,46.5,3,206.68,168.02,162.98,746.68,168.11,885.57
3876.68,22.6,46.5,3,204.5,166.88,161.28,741.41,165.93,879.3
3877.26,22.6,46.5,3,202.29,165.74,159.56,736.08,163.72,872.96
3877.84,22.6,46.5,3,200.06,164.59,157.83,730.7,161.49,866.57
3878.42,22.6,46.1,3,204.5,166.88,161.28,741.41,165.93,879.3
3879,22.6,46.1,3,204.5,166.88,161.28,741.41,165.93,879.3
3879.58,22.6,46.1,3,200.06,164.59,157.83,730.7,161.49,866.57
3880.15,22.6,46.1,3,202.29,165.74,159.56,736.08,163.72,872.96
3880.73,22.5,45.2,3,202.29,165.74,159.56,736.08,163.72,872.96
3881.31,22.5,45.2,3,202.29,165.74,159.56,736.08,163.72,872.96
3881.89,22.5,45.2,3,200.06,164.59,157.83,730.7,161.49,866.57
3882.47,22.5,45.2,3,197.81,163.42,156.08,725.27,159.24,860.12
3883.05,22.4,44.8,3,202.29,165.74,159.56,736.08,163.72,872.96
3883.63,22.4,44.8,3,197.81,163.42,156.08,725.27,159.24,860.12
3884.21,22.4,44.8,3,204.5,166.88,161.28,741.41,165.93,879.3
3884.79,22.4,44.8,3,204.5,166.88,161.28,741.41,165.93,879.3
3885.37,22.3,44.2,3,208.85,169.14,164.66,751.91,170.28,891.78
3885.95,22.3,44.2,3,208.85,169.14,164.66,751.91,170.28,891.78
3886.52,22.3,44.2,3,208.85,169.14,164.66,751.91,170.28,891.78
3887.1,22.3,44.2,3,206.68,168.02,162.98,746.68,168.11,885.57
3887.68,22.2,43.4,3,208.85,169.14,164.66,751.91,170.28,891.78
3888.26,22.2,43.4,3,195.54,162.25,154.31,719.79,156.97,853.6
3888.84,22.2,43.4,3,195.54,162.25,154.31,719.79,156.97,853.6
3889.42,22.2,43.4,3,195.54,162.25,154.31,719.79,156.97,853.6
3890,22.1,42.9,3,200.06,164.59,157.83,730.7,161.49,866.57
3890.58,22.1,42.9,3,195.54,162.25,154.31,719.79,156.97,853.6
3891.16,22.1,42.9,3,195.54,162.25,154.31,719.79,156.97,853.6
3891.74,22.1,42.9,3,193.25,161.06,152.53,714.25,154.68,847.02
3892.31,22,42.3,3,195.54,162.25,154.31,719.79,156.97,853.6
3892.89,22,42.3,3,193.25,161.06,152.53,714.25,154.68,847.02
3893.47,22,42.3,3,190.93,159.86,150.73,708.66,152.36,840.38
3894.05,22,42.3,3,190.93,159.86,150.73,708.66,152.36,840.38
3894.63,21.9,41.9,3,195.54,162.25,154.31,719.79,156.97,853.6
3895.21,21.9,41.9,3,190.93,159.86,150.73,708.66,152.36,840.38
3895.79,21.9,41.9,3,193.25,161.06,152.53,714.25,154.68,847.02
3896.37,21.9,41.9,3,193.25,161.06,152.53,714.25,154.68,847.02
3896.95,21.9,41.8,3,195.54,162.25,154.31,719.79,156.97,853.6
3897.53,21.9,41.8,3,193.25,161.06,152.53,714.25,154.68,847.02
3898.11,21.9,41.8,3,193.25,161.06,152.53,714.25,154.68,847.02
3898.68,21.9,41.8,3,204.5,166.88,161.28,741.41,165.93,879.3
3899.26,21.8,41.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3899.84,21.8,41.5,3,193.25,161.06,152.53,714.25,154.68,847.02
3900.42,21.8,41.5,3,195.54,162.25,154.31,719.79,156.97,853.6
3901,21.8,41.5,3,197.81,163.42,156.08,725.27,159.24,860.12
3901.58,21.7,42.6,3,202.29,165.74,159.56,736.08,163.72,872.96
3902.16,21.7,42.6,3,197.81,163.42,156.08,725.27,159.24,860.12
3902.74,21.7,42.6,3,202.29,165.74,159.56,736.08,163.72,872.96
3903.32,21.7,42.6,3,202.29,165.74,159.56,736.08,163.72,872.96
3903.89,21.6,44.6,3,213.12,171.35,167.98,762.22,174.55,904.03
3904.48,21.6,44.6,3,206.68,168.02,162.98,746.68,168.11,885.57
3905.05,21.6,44.6,4,219.38,174.59,172.85,777.33,180.81,921.99
3905.63,21.6,44.6,3,208.85,169.14,164.66,751.91,170.28,891.78
3906.21,21.5,46.4,4,221.43,175.65,174.44,782.27,182.86,927.87
3906.79,21.5,46.4,5,244.62,187.66,192.49,838.27,206.05,994.41
3907.37,21.5,46.4,4,231.39,180.81,182.2,806.33,192.82,956.46
3907.95,21.5,46.4,4,233.34,181.82,183.71,811.02,194.76,962.03
3908.53,21.4,47.5,4,233.34,181.82,183.71,811.02,194.76,962.03
3909.11,21.4,47.5,4,237.16,183.8,186.68,820.26,198.59,973.01
3909.69,21.4,47.5,4,239.05,184.78,188.15,824.82,200.48,978.43
3910.26,21.4,47.5,4,237.16,183.8,186.68,820.26,198.59,973.01
3910.84,21.4,49,5,244.62,187.66,192.49,838.27,206.05,994.41
3911.43,21.4,49,4,239.05,184.78,188.15,824.82,200.48,978.43
3912,21.4,49,4,237.16,183.8,186.68,820.26,198.59,973.01
3912.58,21.4,49,5,244.62,187.66,192.49,838.27,206.05,994.41
3913.16,21.3,49.5,4,244.62,187.66,192.49,838.27,206.05,994.41
3913.74,21.3,49.5,5,246.45,188.61,193.9,842.67,207.88,999.65
3914.32,21.3,49.5,5,244.62,187.66,192.49,838.27,206.05,994.41
3914.9,21.3,49.5,5,253.59,192.3,199.46,859.91,215.02,1020.14
3915.48,21.2,50.8,5,248.26,189.54,195.31,847.04,209.69,1004.84
3916.06,21.2,50.8,4,239.05,184.78,188.15,824.82,200.48,978.43
3916.64,21.2,50.8,4,233.34,181.82,183.71,811.02,194.76,962.03
3917.22,21.2,50.8,4,231.39,180.81,182.2,806.33,192.82,956.46
3917.79,21.2,51.3,4,235.26,182.81,185.2,815.66,196.69,967.54
3918.38,21.2,51.3,4,231.39,180.81,182.2,806.33,192.82,956.46
3918.95,21.2,51.3,4,237.16,183.8,186.68,820.26,198.59,973.01
3919.53,21.2,51.3,4,239.05,184.78,188.15,824.82,200.48,978.43
3920.11,21.1,51.5,4,242.78,186.71,191.05,833.82,204.21,989.13
3920.69,21.1,51.5,5,251.83,191.39,198.09,855.66,213.26,1015.09
3921.27,21.1,51.5,5,251.83,191.39,198.09,855.66,213.26,1015.09
3921.85,21.1,51.5,5,251.83,191.39,198.09,855.66,213.26,1015.09
3922.43,21,51,5,255.34,193.21,200.82,864.13,216.77,1025.16
3923.01,21,51,5,251.83,191.39,198.09,855.66,213.26,1015.09
3923.59,21,51,5,251.83,191.39,198.09,855.66,213.26,1015.09
3924.17,21,51,5,257.08,194.11,202.17,868.32,218.5,1030.13
3924.75,20.9,50.3,5,253.59,192.3,199.46,859.91,215.02,1020.14
3925.33,20.9,50.3,5,251.83,191.39,198.09,855.66,213.26,1015.09
3925.91,20.9,50.3,5,253.59,192.3,199.46,859.91,215.02,1020.14
3926.49,20.9,50.3,5,250.05,190.47,196.71,851.37,211.48,1009.98
3927.07,20.9,50.7,5,255.34,193.21,200.82,864.13,216.77,1025.16
3927.65,20.9,50.7,5,257.08,194.11,202.17,868.32,218.5,1030.13
3928.23,20.9,50.7,5,258.79,195,203.51,872.47,220.22,1035.07
3928.81,20.9,50.7,5,260.5,195.88,204.83,876.58,221.93,1039.96
3929.39,20.8,51.1,5,255.34,193.21,200.82,864.13,216.77,1025.16
3929.97,20.8,51.1,4,233.34,181.82,183.71,811.02,194.76,962.03
3930.55,20.8,51.1,4,221.43,175.65,174.44,782.27,182.86,927.87
3931.13,20.8,51.1,4,219.38,174.59,172.85,777.33,180.81,921.99
3931.71,20.7,52.1,4,227.46,178.77,179.14,796.84,188.89,945.18
3932.29,20.7,52.1,3,210.99,170.25,166.33,757.09,172.42,897.94
3932.87,20.7,52.1,3,195.54,162.25,154.31,719.79,156.97,853.6
3933.45,20.7,52.1,3,208.85,169.14,164.66,751.91,170.28,891.78
3934.03,20.7,54.8,1,105.94,115.86,84.62,503.52,67.37,596.56
3934.6,20.7,54.8,1,112.33,119.17,89.59,518.94,73.76,614.89
3935.18,20.7,54.8,1,118.57,122.4,94.45,534.01,80,632.8
3935.76,20.7,54.8,1,124.68,125.56,99.19,548.74,86.11,650.31
3936.33,20.6,58.4,1,121.64,123.99,96.83,541.42,83.07,641.6
3936.91,20.6,58.4,2,171.56,149.83,135.66,661.91,132.99,784.81
3937.49,20.6,58.4,2,190.93,159.86,150.73,708.66,152.36,840.38
3938.07,20.6,58.4,2,161.27,144.51,127.66,637.07,122.7,755.29
3938.65,20.6,62.2,2,188.59,158.65,148.91,703.02,150.02,833.67
3939.23,20.6,62.2,2,183.85,156.19,145.22,691.56,145.28,820.06
3939.81,20.6,62.2,1,158.63,143.14,125.6,630.7,120.06,747.72
3940.38,20.6,62.2,1,155.97,141.76,123.53,624.27,117.4,740.07
3940.96,20.6,65.5,2,166.47,147.2,131.7,649.62,127.9,770.2
3941.54,20.6,65.5,1,163.88,145.86,129.69,643.38,125.31,762.78
3942.12,20.6,65.5,2,171.56,149.83,135.66,661.91,132.99,784.81
3942.7,20.6,65.5,2,176.55,152.41,139.54,673.95,137.98,799.12
3943.28,20.6,68.4,1,161.27,144.51,127.66,637.07,122.7,755.29
3943.86,20.6,68.4,1,158.63,143.14,125.6,630.7,120.06,747.72
3944.44,20.6,68.4,1,155.97,141.76,123.53,624.27,117.4,740.07
3945.02,20.6,68.4,1,158.63,143.14,125.6,630.7,120.06,747.72
3921.85,21.1,51.5,5,251.83,191.39,198.09,855.66,213.26,1015.09
3922.43,21,51,5,255.34,193.21,200.82,864.13,216.77,1025.16
3923.01,21,51,5,251.83,191.39,198.09,855.66,213.26,1015.09
3923.59,21,51,5,251.83,191.39,198.09,855.66,213.26,1015.09
3924.17,21,51,5,257.08,194.11,202.17,868.32,218.5,1030.13
3924.75,20.9,50.3,5,253.59,192.3,199.46,859.91,215.02,1020.14
3925.33,20.9,50.3,5,251.83,191.39,198.09,855.66,213.26,1015.09
3925.91,20.9,50.3,5,253.59,192.3,199.46,859.91,215.02,1020.14
3926.49,20.9,50.3,5,250.05,190.47,196.71,851.37,211.48,1009.98
3927.07,20.9,50.7,5,255.34,193.21,200.82,864.13,216.77,1025.16
3927.65,20.9,50.7,5,257.08,194.11,202.17,868.32,218.5,1030.13
3928.23,20.9,50.7,5,258.79,195,203.51,872.47,220.22,1035.07
3928.81,20.9,50.7,5,260.5,195.88,204.83,876.58,221.93,1039.96
3929.39,20.8,51.1,5,255.34,193.21,200.82,864.13,216.77,1025.16
3929.97,20.8,51.1,4,233.34,181.82,183.71,811.02,194.76,962.03
3930.55,20.8,51.1,4,221.43,175.65,174.44,782.27,182.86,927.87
3931.13,20.8,51.1,4,219.38,174.59,172.85,777.33,180.81,921.99
3931.71,20.7,52.1,4,227.46,178.77,179.14,796.84,188.89,945.18
3932.29,20.7,52.1,3,210.99,170.25,166.33,757.09,172.42,897.94
3932.87,20.7,52.1,3,195.54,162.25,154.31,719.79,156.97,853.6
3933.45,20.7,52.1,3,208.85,169.14,164.66,751.91,170.28,891.78
3934.03,20.7,54.8,1,105.94,115.86,84.62,503.52,67.37,596.56
3934.6,20.7,54.8,1,112.33,119.17,89.59,518.94,73.76,614.89
3935.18,20.7,54.8,1,118.57,122.4,94.45,534.01,80,632.8
3935.76,20.7,54.8,1,124.68,125.56,99.19,548.74,86.11,650.31
3936.33,20.6,58.4,1,121.64,123.99,96.83,541.42,83.07,641.6
3936.91,20.6,58.4,2,171.56,149.83,135.66,661.91,132.99,784.81
3937.49,20.6,58.4,2,190.93,159.86,150.73,708.66,152.36,840.38
3938.07,20.6,58.4,2,161.27,144.51,127.66,637.07,122.7,755.29
3938.65,20.6,62.2,2,188.59,158.65,148.91,703.02,150.02,833.67
3939.23,20.6,62.2,2,183.85,156.19,145.22,691.56,145.28,820.06
3939.81,20.6,62.2,1,158.63,143.14,125.6,630.7,120.06,747.72
3940.38,20.6,62.2,1,155.97,141.76,123.53,624.27,117.4,740.07
3940.96,20.6,65.5,2,166.47,147.2,131.7,649.62,127.9,770.2
3941.54,20.6,65.5,1,163.88,145.86,129.69,643.38,125.31,762.78
3942.12,20.6,65.5,2,171.56,149.83,135.66,661.91,132.99,784.81
3942.7,20.6,65.5,2,176.55,152.41,139.54,673.95,137.98,799.12
3943.28,20.6,68.4,1,161.27,144.51,127.66,637.07,122.7,755.29
3943.86,20.6,68.4,1,158.63,143.14,125.6,630.7,120.06,747.72
3944.44,20.6,68.4,1,155.97,141.76,123.53,624.27,117.4,740.07
3945.02,20.6,68.4,1,158.63,143.14,125.6,630.7,120.06,747.72
3968.63,20.9,76.7,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
3969.21,20.9,76.7,1,-20.71,50.29,-13.88,197.81,-59.28,233.22
3969.79,20.9,76.7,1,-20.71,50.29,-13.88,197.81,-59.28,233.22
3970.36,20.9,76.7,1,-20.71,50.29,-13.88,197.81,-59.28,233.22
3970.94,20.9,76.5,1,-20.71,50.29,-13.88,197.81,-59.28,233.22
3971.52,20.9,76.5,1,-15.89,52.78,-10.14,209.44,-54.46,247.03
3972.1,20.9,76.5,1,-25.59,47.76,-17.68,186.02,-64.16,219.21
3972.68,20.9,76.5,1,-25.59,47.76,-17.68,186.02,-64.16,219.21
3973.25,20.9,76.2,1,-25.59,47.76,-17.68,186.02,-64.16,219.21
3973.83,20.9,76.2,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3974.41,20.9,76.2,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3974.99,20.9,76.2,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3975.56,21,75.9,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3976.14,21,75.9,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3976.72,21,75.9,1,-35.57,42.59,-25.44,161.93,-74.14,190.58
3977.3,21,75.9,1,-35.57,42.59,-25.44,161.93,-74.14,190.58
3977.87,21,75.6,1,-30.54,45.19,-21.53,174.06,-69.12,204.99
3978.45,21,75.6,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3979.03,21,75.6,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3979.61,21,75.6,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3980.18,21.1,75.3,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3980.76,21.1,75.3,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3981.34,21.1,75.3,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3981.92,21.1,75.3,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3982.5,21.1,75,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3983.08,21.1,75,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3983.65,21.1,75,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3984.23,21.1,75,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3984.8,21.1,74.8,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3985.39,21.1,74.8,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3985.96,21.1,74.8,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3986.54,21.1,74.8,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3987.12,21.2,74.5,1,-40.67,39.95,-29.41,149.63,-79.24,175.95
3987.7,21.2,74.5,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3988.27,21.2,74.5,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3988.85,21.2,74.5,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3989.43,21.2,74.4,1,-35.57,42.59,-25.44,161.93,-74.14,190.58
3990.01,21.2,74.4,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3990.58,21.2,74.4,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3991.16,21.2,74.4,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3991.74,21.3,74.2,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3992.32,21.3,74.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3992.89,21.3,74.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3993.47,21.3,74.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3994.05,21.3,73.9,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3994.63,21.3,73.9,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3995.2,21.3,73.9,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3995.78,21.3,73.9,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3996.36,21.4,73.7,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
3996.94,21.4,73.7,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3997.51,21.4,73.7,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3998.09,21.4,73.7,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3998.67,21.4,73.5,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
3999.25,21.4,73.5,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
3999.82,21.4,73.5,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4000.4,21.4,73.5,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4000.98,21.5,73.3,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
4001.56,21.5,73.3,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4002.14,21.5,73.3,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4002.71,21.5,73.3,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4003.29,21.5,73.1,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4003.87,21.5,73.1,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4004.45,21.5,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4005.02,21.5,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4005.6,21.6,73,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4006.18,21.6,73,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4006.76,21.6,73,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4007.33,21.6,73,1,-45.84,37.27,-33.43,137.14,-84.41,161.11
4007.91,21.6,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4008.49,21.6,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4009.07,21.6,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4009.64,21.6,73.1,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4010.22,21.7,73.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4010.8,21.7,73.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4011.38,21.7,73.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4011.95,21.7,73.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4012.53,21.7,73.2,1,-51.09,34.55,-37.51,124.47,-89.66,146.06
4013.11,21.7,73.2,1,-61.82,29,-45.86,98.57,-100.39,115.27
4013.69,21.7,73.2,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4014.26,21.7,73.2,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4014.84,21.8,73.3,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4015.42,21.8,73.3,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
4016,21.8,73.3,1,-56.42,31.8,-41.66,111.62,-94.99,130.78
